date,channel_grouping,platform,year,month,sumOfLeads
2021-01-14,(Other),Desktop,2021,1,13862.560866674
2021-01-14,(Other),Mobile Web,2021,1,6237.370715466
2021-01-14,(Other),iOS,2021,1,11630.748837182
2021-01-14,Direct,Android,2021,1,161832.535416222
2021-01-14,Direct,Desktop,2021,1,19483.214600722
2021-01-14,Direct,Mobile Web,2021,1,40644.589856651
2021-01-14,Direct,iOS,2021,1,78556.001828838
2021-01-14,Display,Android,2021,1,2840.19135761
2021-01-14,Display,Desktop,2021,1,1465.347002968
2021-01-14,Display,Mobile Web,2021,1,4090.414280151
2021-01-14,Email,Android,2021,1,252.327319434
2021-01-14,Email,Desktop,2021,1,29.487498855
2021-01-14,Email,Mobile Web,2021,1,4.274851082
2021-01-14,Organic Search,Desktop,2021,1,53187.641978488
2021-01-14,Organic Search,Mobile Web,2021,1,98013.497612246
2021-01-14,Paid Search,Android,2021,1,54499.243925386
2021-01-14,Paid Search,Desktop,2021,1,18702.704596157
2021-01-14,Paid Search,Mobile Web,2021,1,22615.583741572
2021-01-14,Paid Search,iOS,2021,1,6907.665203198
2021-01-14,Referral,Android,2021,1,170.679198204
2021-01-14,Referral,Desktop,2021,1,4266.099334314
2021-01-14,Referral,Mobile Web,2021,1,8599.462238572
2021-01-14,Social,Desktop,2021,1,391.123999738
2021-01-14,Social,Mobile Web,2021,1,521.598804691
2021-01-15,(Other),Android,2021,1,202948.366287366
2021-01-15,(Other),Desktop,2021,1,13314.21651921
2021-01-15,(Other),Mobile Web,2021,1,4940.380063299
2021-01-15,(Other),iOS,2021,1,11847.610279797
2021-01-15,Direct,Android,2021,1,151389.569338299
2021-01-15,Direct,Desktop,2021,1,18928.068773719
2021-01-15,Direct,Mobile Web,2021,1,40374.473536655
2021-01-15,Direct,iOS,2021,1,75987.305379977
2021-01-15,Display,Android,2021,1,2359.788339158
2021-01-15,Display,Desktop,2021,1,1594.480218152
2021-01-15,Display,Mobile Web,2021,1,3502.401952457
2021-01-15,Email,Android,2021,1,346.041368878
2021-01-15,Email,Desktop,2021,1,57.31280431
2021-01-15,Email,Mobile Web,2021,1,2
2021-01-15,Organic Search,Desktop,2021,1,55823.706158882
2021-01-15,Organic Search,Mobile Web,2021,1,99436.435157854
2021-01-15,Paid Search,Android,2021,1,48292.223341874
2021-01-15,Paid Search,Desktop,2021,1,15664.83173916
2021-01-15,Paid Search,Mobile Web,2021,1,22942.411039589
2021-01-15,Paid Search,iOS,2021,1,6159.53658996
2021-01-15,Referral,Android,2021,1,18.809855655
2021-01-15,Referral,Desktop,2021,1,4821.061401032
2021-01-15,Referral,Mobile Web,2021,1,8680.226925024
2021-01-15,Social,Desktop,2021,1,385.146035522
2021-01-15,Social,Mobile Web,2021,1,577.296033681
2021-01-16,(Other),Android,2021,1,211521.134109748
2021-01-16,(Other),Desktop,2021,1,10439.880190561
2021-01-16,(Other),Mobile Web,2021,1,5365.481517687
2021-01-16,(Other),iOS,2021,1,12953.724583373
2021-01-16,Direct,Android,2021,1,153980.267731974
2021-01-16,Direct,Desktop,2021,1,16262.595749995
2021-01-16,Direct,Mobile Web,2021,1,41738.790295186
2021-01-16,Direct,iOS,2021,1,80348.017138735
2021-01-16,Display,Android,2021,1,2255.025773401
2021-01-16,Display,Desktop,2021,1,891.582307434
2021-01-16,Display,Mobile Web,2021,1,3388.353700769
2021-01-16,Email,Android,2021,1,309.610708029
2021-01-16,Email,Desktop,2021,1,12.571856751
2021-01-16,Email,Mobile Web,2021,1,20.805068205
2021-01-16,Organic Search,Desktop,2021,1,42142.216542464
2021-01-16,Organic Search,Mobile Web,2021,1,102132.992668969
2021-01-16,Paid Search,Android,2021,1,54331.937795469
2021-01-16,Paid Search,Desktop,2021,1,12762.834922772
2021-01-16,Paid Search,Mobile Web,2021,1,23469.146064884
2021-01-16,Paid Search,iOS,2021,1,7304.69759651
2021-01-16,Referral,Android,2021,1,65.693943176
2021-01-16,Referral,Desktop,2021,1,2504.332314421
2021-01-16,Referral,Mobile Web,2021,1,7764.612691839
2021-01-16,Social,Desktop,2021,1,372.921851997
2021-01-16,Social,Mobile Web,2021,1,793.515987277
2021-01-17,(Other),Android,2021,1,216217.578961422
2021-01-17,(Other),Desktop,2021,1,9549.400530166
2021-01-17,(Other),Mobile Web,2021,1,5944.622917827
2021-01-17,(Other),iOS,2021,1,13979.50607646
2021-01-17,Direct,Android,2021,1,157191.038440263
2021-01-17,Direct,Desktop,2021,1,15397.592530333
2021-01-17,Direct,Mobile Web,2021,1,43697.409982887
2021-01-17,Direct,iOS,2021,1,82911.345201787
2021-01-17,Display,Android,2021,1,2473.385360753
2021-01-17,Display,Desktop,2021,1,740.69587155
2021-01-17,Display,Mobile Web,2021,1,3311.768326746
2021-01-17,Email,Android,2021,1,341.100658984
2021-01-17,Email,Desktop,2021,1,1
2021-01-17,Email,Mobile Web,2021,1,37.344772359
2021-01-17,Organic Search,Desktop,2021,1,41863.098043011
2021-01-17,Organic Search,Mobile Web,2021,1,107909.059783161
2021-01-17,Paid Search,Android,2021,1,53673.156609452
2021-01-17,Paid Search,Desktop,2021,1,14730.934460339
2021-01-17,Paid Search,Mobile Web,2021,1,26252.392916889
2021-01-17,Paid Search,iOS,2021,1,7484.92815916
2021-01-17,Referral,Android,2021,1,54.401669419
2021-01-17,Referral,Desktop,2021,1,2937.975169628
2021-01-17,Referral,Mobile Web,2021,1,7955.32982021
2021-01-17,Social,Desktop,2021,1,421.281464276
2021-01-17,Social,Mobile Web,2021,1,663.068026283
2021-01-18,(Other),Android,2021,1,201107.76401308
2021-01-18,(Other),Desktop,2021,1,15503.479140553
2021-01-18,(Other),Mobile Web,2021,1,5497.264193818
2021-01-18,(Other),iOS,2021,1,12708.863730055
2021-01-18,Direct,Android,2021,1,141628.730095811
2021-01-18,Direct,Desktop,2021,1,21848.163385766
2021-01-18,Direct,Mobile Web,2021,1,40661.206186626
2021-01-18,Direct,iOS,2021,1,72547.395858109
2021-01-18,Display,Android,2021,1,2308.204505725
2021-01-18,Display,Desktop,2021,1,1084.822824304
2021-01-18,Display,Mobile Web,2021,1,3357.194103707
2021-01-18,Email,Android,2021,1,267.860540582
2021-01-18,Email,Desktop,2021,1,13.661161442
2021-01-18,Email,Mobile Web,2021,1,12.582004882
2021-01-18,Organic Search,Desktop,2021,1,61498.363170852
2021-01-18,Organic Search,Mobile Web,2021,1,101432.325935125
2021-01-18,Paid Search,Android,2021,1,50717.0083156
2021-01-18,Paid Search,Desktop,2021,1,22213.810697382
2021-01-18,Paid Search,Mobile Web,2021,1,21160.604139092
2021-01-18,Paid Search,iOS,2021,1,6541.42489406
2021-01-18,Referral,Android,2021,1,15.824553246
2021-01-18,Referral,Desktop,2021,1,4670.265396954
2021-01-18,Referral,Mobile Web,2021,1,8830.813087988
2021-01-18,Social,Desktop,2021,1,593.501156159
2021-01-18,Social,Mobile Web,2021,1,888.243401756
2021-01-19,(Other),Android,2021,1,190334.046981734
2021-01-19,(Other),Desktop,2021,1,15499.343531709
2021-01-19,(Other),Mobile Web,2021,1,4911.423659163
2021-01-19,(Other),iOS,2021,1,10472.995059251
2021-01-19,Direct,Android,2021,1,139873.217813525
2021-01-19,Direct,Desktop,2021,1,21456.965527971
2021-01-19,Direct,Mobile Web,2021,1,40609.986305077
2021-01-19,Direct,iOS,2021,1,71689.876542731
2021-01-19,Display,Android,2021,1,2229.148122933
2021-01-19,Display,Desktop,2021,1,1581.215490873
2021-01-19,Display,Mobile Web,2021,1,3398.682033881
2021-01-19,Email,Android,2021,1,293.4431845
2021-01-19,Email,Desktop,2021,1,21.028019396
2021-01-19,Email,Mobile Web,2021,1,9.438392968
2021-01-19,Organic Search,Desktop,2021,1,58730.347544922
2021-01-19,Organic Search,Mobile Web,2021,1,97162.21892425
2021-01-19,Paid Search,Android,2021,1,47680.05873404
2021-01-19,Paid Search,Desktop,2021,1,19811.93655383
2021-01-19,Paid Search,Mobile Web,2021,1,21294.888201969
2021-01-19,Paid Search,iOS,2021,1,5307.866212901
2021-01-19,Referral,Desktop,2021,1,4263.208820313
2021-01-19,Referral,Mobile Web,2021,1,7931.021985243
2021-01-19,Social,Desktop,2021,1,441.484389992
2021-01-19,Social,Mobile Web,2021,1,799.993301278
2021-01-20,(Other),Android,2021,1,196531.019245076
2021-01-20,(Other),Desktop,2021,1,15187.036540233
2021-01-20,(Other),Mobile Web,2021,1,5113.36918706
2021-01-20,(Other),iOS,2021,1,11596.038003928
2021-01-20,Direct,Android,2021,1,147403.349819722
2021-01-20,Direct,Desktop,2021,1,19945.959446253
2021-01-20,Direct,Mobile Web,2021,1,40291.417566368
2021-01-20,Direct,iOS,2021,1,76645.496592113
2021-01-20,Display,Android,2021,1,1813.846309144
2021-01-20,Display,Desktop,2021,1,1800.142422667
2021-01-20,Display,Mobile Web,2021,1,4083.859689467
2021-01-20,Email,Android,2021,1,191.446940523
2021-01-20,Email,Desktop,2021,1,12.334377834
2021-01-20,Email,Mobile Web,2021,1,17.04374973
2021-01-20,Organic Search,Desktop,2021,1,58150.324348217
2021-01-20,Organic Search,Mobile Web,2021,1,93239.913732762
2021-01-20,Paid Search,Android,2021,1,50193.070733336
2021-01-20,Paid Search,Desktop,2021,1,17662.631941123
2021-01-20,Paid Search,Mobile Web,2021,1,19077.281550954
2021-01-20,Paid Search,iOS,2021,1,6466.487633447
2021-01-20,Referral,Android,2021,1,4.274851082
2021-01-20,Referral,Desktop,2021,1,5296.651645495
2021-01-20,Referral,Mobile Web,2021,1,7668.117366958
2021-01-20,Social,Desktop,2021,1,494.061566674
2021-01-20,Social,Mobile Web,2021,1,867.167254307
2021-01-21,(Other),Android,2021,1,192110.462031318
2021-01-21,(Other),Desktop,2021,1,15103.077409273
2021-01-21,(Other),Mobile Web,2021,1,5524.387417416
2021-01-21,(Other),iOS,2021,1,11703.465125981
2021-01-21,Direct,Android,2021,1,137453.513895335
2021-01-21,Direct,Desktop,2021,1,21194.684046955
2021-01-21,Direct,Mobile Web,2021,1,39115.239834962
2021-01-21,Direct,iOS,2021,1,74518.57363629
2021-01-21,Display,Android,2021,1,2152.239439408
2021-01-21,Display,Desktop,2021,1,2421.670596002
2021-01-21,Display,Mobile Web,2021,1,4183.366527064
2021-01-21,Email,Android,2021,1,320.286003753
2021-01-21,Email,Mobile Web,2021,1,9.435864723
2021-01-21,Organic Search,Desktop,2021,1,57300.059452102
2021-01-21,Organic Search,Mobile Web,2021,1,93509.540828699
2021-01-21,Paid Search,Android,2021,1,43483.74198247
2021-01-21,Paid Search,Desktop,2021,1,20689.651305839
2021-01-21,Paid Search,Mobile Web,2021,1,19845.882259393
2021-01-21,Paid Search,iOS,2021,1,5966.916345754
2021-01-21,Referral,Android,2021,1,21.893884033
2021-01-21,Referral,Desktop,2021,1,4111.708719084
2021-01-21,Referral,Mobile Web,2021,1,7729.055906894
2021-01-21,Social,Desktop,2021,1,527.819125134
2021-01-21,Social,Mobile Web,2021,1,418.896607453
2021-01-22,(Other),Android,2021,1,194527.920750432
2021-01-22,(Other),Desktop,2021,1,14378.480050652
2021-01-22,(Other),Mobile Web,2021,1,5503.831731756
2021-01-22,(Other),iOS,2021,1,10893.058377807
2021-01-22,Direct,Android,2021,1,138979.485834716
2021-01-22,Direct,Desktop,2021,1,20664.81860839
2021-01-22,Direct,Mobile Web,2021,1,38608.689605032
2021-01-22,Direct,iOS,2021,1,74577.725371409
2021-01-22,Display,Android,2021,1,2215.844091249
2021-01-22,Display,Desktop,2021,1,2668.920313213
2021-01-22,Display,Mobile Web,2021,1,3683.288697979
2021-01-22,Email,Android,2021,1,202.608343261
2021-01-22,Email,Desktop,2021,1,104.651376152
2021-01-22,Email,Mobile Web,2021,1,24.923932598
2021-01-22,Organic Search,Desktop,2021,1,55275.979227728
2021-01-22,Organic Search,Mobile Web,2021,1,95196.700439307
2021-01-22,Paid Search,Android,2021,1,47800.277642635
2021-01-22,Paid Search,Desktop,2021,1,15697.793573561
2021-01-22,Paid Search,Mobile Web,2021,1,20074.100486669
2021-01-22,Paid Search,iOS,2021,1,5804.249657702
2021-01-22,Referral,Android,2021,1,34.622829474
2021-01-22,Referral,Desktop,2021,1,4283.28473563
2021-01-22,Referral,Mobile Web,2021,1,7881.650163235
2021-01-22,Social,Desktop,2021,1,449.835288627
2021-01-22,Social,Mobile Web,2021,1,540.805723339
2021-01-23,(Other),Android,2021,1,212751.93416648
2021-01-23,(Other),Desktop,2021,1,12220.420964736
2021-01-23,(Other),Mobile Web,2021,1,5625.991190245
2021-01-23,(Other),iOS,2021,1,13148.887235722
2021-01-23,Direct,Android,2021,1,144622.655527924
2021-01-23,Direct,Desktop,2021,1,17619.200871264
2021-01-23,Direct,Mobile Web,2021,1,41111.552134152
2021-01-23,Direct,iOS,2021,1,81358.839398689
2021-01-23,Display,Android,2021,1,2127.348761981
2021-01-23,Display,Desktop,2021,1,2078.094287327
2021-01-23,Display,Mobile Web,2021,1,4049.592340645
2021-01-23,Email,Android,2021,1,329.544101736
2021-01-23,Email,Desktop,2021,1,20.876955559
2021-01-23,Email,Mobile Web,2021,1,5.161013641
2021-01-23,Organic Search,Desktop,2021,1,42156.070397979
2021-01-23,Organic Search,Mobile Web,2021,1,99833.968694077
2021-01-23,Paid Search,Android,2021,1,50787.532725054
2021-01-23,Paid Search,Desktop,2021,1,11582.456652497
2021-01-23,Paid Search,Mobile Web,2021,1,22124.921650825
2021-01-23,Paid Search,iOS,2021,1,6474.537390299
2021-01-23,Referral,Desktop,2021,1,2847.69993908
2021-01-23,Referral,Mobile Web,2021,1,7862.701776429
2021-01-23,Social,Desktop,2021,1,300.985104751
2021-01-23,Social,Mobile Web,2021,1,684.934372248
2021-01-24,(Other),Android,2021,1,202022.300998236
2021-01-24,(Other),Desktop,2021,1,9600.510699538
2021-01-24,(Other),Mobile Web,2021,1,6012.479787788
2021-01-24,(Other),iOS,2021,1,12197.087294482
2021-01-24,Direct,Android,2021,1,140631.964085907
2021-01-24,Direct,Desktop,2021,1,15258.93948969
2021-01-24,Direct,Mobile Web,2021,1,39921.845742419
2021-01-24,Direct,iOS,2021,1,81503.036938625
2021-01-24,Display,Android,2021,1,1840.318400649
2021-01-24,Display,Desktop,2021,1,1276.49298894
2021-01-24,Display,Mobile Web,2021,1,3606.61307714
2021-01-24,Email,Android,2021,1,145.817899175
2021-01-24,Email,Mobile Web,2021,1,15.504658541
2021-01-24,Organic Search,Desktop,2021,1,38003.720678204
2021-01-24,Organic Search,Mobile Web,2021,1,101453.156862015
2021-01-24,Paid Search,Android,2021,1,44497.366962162
2021-01-24,Paid Search,Desktop,2021,1,12349.674288498
2021-01-24,Paid Search,Mobile Web,2021,1,22933.877852655
2021-01-24,Paid Search,iOS,2021,1,6334.076324305
2021-01-24,Referral,Android,2021,1,8.41084311
2021-01-24,Referral,Desktop,2021,1,3033.964690938
2021-01-24,Referral,Mobile Web,2021,1,8148.342635677
2021-01-24,Social,Desktop,2021,1,216.685091301
2021-01-24,Social,Mobile Web,2021,1,550.929805968
2021-01-25,(Other),Android,2021,1,194194.042713137
2021-01-25,(Other),Desktop,2021,1,15371.073608369
2021-01-25,(Other),Mobile Web,2021,1,6172.792125242
2021-01-25,(Other),iOS,2021,1,10844.858028373
2021-01-25,Direct,Android,2021,1,128007.150988975
2021-01-25,Direct,Desktop,2021,1,22520.43147449
2021-01-25,Direct,Mobile Web,2021,1,37036.262006352
2021-01-25,Direct,iOS,2021,1,75113.451919174
2021-01-25,Display,Android,2021,1,1248.693937162
2021-01-25,Display,Desktop,2021,1,2796.521898425
2021-01-25,Display,Mobile Web,2021,1,3498.088747049
2021-01-25,Email,Android,2021,1,380.131757184
2021-01-25,Email,Desktop,2021,1,44.612615041
2021-01-25,Email,Mobile Web,2021,1,4.113321229
2021-01-25,Organic Search,Desktop,2021,1,56501.757723101
2021-01-25,Organic Search,Mobile Web,2021,1,91126.764301381
2021-01-25,Paid Search,Android,2021,1,43771.072245111
2021-01-25,Paid Search,Desktop,2021,1,18356.588459682
2021-01-25,Paid Search,Mobile Web,2021,1,20085.460096771
2021-01-25,Paid Search,iOS,2021,1,6037.361000151
2021-01-25,Referral,Android,2021,1,47.908500257
2021-01-25,Referral,Desktop,2021,1,4667.762225636
2021-01-25,Referral,Mobile Web,2021,1,7576.362814867
2021-01-25,Social,Desktop,2021,1,462.187511926
2021-01-25,Social,Mobile Web,2021,1,731.913771558
2021-01-26,(Other),Android,2021,1,181316.131990887
2021-01-26,(Other),Desktop,2021,1,16066.398668109
2021-01-26,(Other),Mobile Web,2021,1,5301.070103969
2021-01-26,(Other),iOS,2021,1,11621.128415466
2021-01-26,Direct,Android,2021,1,134223.688878609
2021-01-26,Direct,Desktop,2021,1,20057.963652766
2021-01-26,Direct,Mobile Web,2021,1,38933.945942981
2021-01-26,Direct,iOS,2021,1,73611.736604465
2021-01-26,Display,Android,2021,1,2894.645225928
2021-01-26,Display,Desktop,2021,1,2114.431029793
2021-01-26,Display,Mobile Web,2021,1,2762.311189801
2021-01-26,Email,Android,2021,1,126.081799275
2021-01-26,Email,Mobile Web,2021,1,16.644054564
2021-01-26,Organic Search,Desktop,2021,1,55982.313396799
2021-01-26,Organic Search,Mobile Web,2021,1,93597.262758318
2021-01-26,Paid Search,Android,2021,1,45527.237205193
2021-01-26,Paid Search,Desktop,2021,1,18153.952843062
2021-01-26,Paid Search,Mobile Web,2021,1,20234.977051584
2021-01-26,Paid Search,iOS,2021,1,6260.36333296
2021-01-26,Referral,Android,2021,1,4.183547422
2021-01-26,Referral,Desktop,2021,1,4964.381971632
2021-01-26,Referral,Mobile Web,2021,1,8583.789854553
2021-01-26,Social,Desktop,2021,1,399.841229506
2021-01-26,Social,Mobile Web,2021,1,460.966154785
2021-01-27,(Other),Android,2021,1,204186.024091883
2021-01-27,(Other),Desktop,2021,1,15309.190150183
2021-01-27,(Other),Mobile Web,2021,1,6160.133143622
2021-01-27,(Other),iOS,2021,1,11209.531941994
2021-01-27,Direct,Android,2021,1,132835.077449988
2021-01-27,Direct,Desktop,2021,1,20751.694327128
2021-01-27,Direct,Mobile Web,2021,1,38557.965416889
2021-01-27,Direct,iOS,2021,1,78631.024371356
2021-01-27,Display,Android,2021,1,2544.758107853
2021-01-27,Display,Desktop,2021,1,2312.695099069
2021-01-27,Display,Mobile Web,2021,1,3043.737405031
2021-01-27,Email,Android,2021,1,225.30946926
2021-01-27,Email,Desktop,2021,1,26.128304679
2021-01-27,Email,Mobile Web,2021,1,8.366435196
2021-01-27,Organic Search,Desktop,2021,1,59004.757060909
2021-01-27,Organic Search,Mobile Web,2021,1,95072.278110887
2021-01-27,Paid Search,Android,2021,1,47229.286110438
2021-01-27,Paid Search,Desktop,2021,1,18454.920983909
2021-01-27,Paid Search,Mobile Web,2021,1,22454.416652813
2021-01-27,Paid Search,iOS,2021,1,5882.371072111
2021-01-27,Referral,Android,2021,1,4.172799803
2021-01-27,Referral,Desktop,2021,1,4774.853904525
2021-01-27,Referral,Mobile Web,2021,1,8028.00558498
2021-01-27,Social,Desktop,2021,1,290.281114247
2021-01-27,Social,Mobile Web,2021,1,695.36755682
2021-01-28,(Other),Android,2021,1,204606.144252689
2021-01-28,(Other),Desktop,2021,1,12017.288224466
2021-01-28,(Other),Mobile Web,2021,1,5320.972188422
2021-01-28,(Other),iOS,2021,1,11778.101564675
2021-01-28,Direct,Android,2021,1,142378.054931276
2021-01-28,Direct,Desktop,2021,1,17630.871308956
2021-01-28,Direct,Mobile Web,2021,1,39742.006288585
2021-01-28,Direct,iOS,2021,1,79581.126707331
2021-01-28,Display,Android,2021,1,4168.676615466
2021-01-28,Display,Desktop,2021,1,1999.218563286
2021-01-28,Display,Mobile Web,2021,1,3595.832819675
2021-01-28,Email,Android,2021,1,276.290933221
2021-01-28,Email,Desktop,2021,1,75.072954567
2021-01-28,Organic Search,Desktop,2021,1,45675.00051376
2021-01-28,Organic Search,Mobile Web,2021,1,99837.44503924
2021-01-28,Paid Search,Android,2021,1,50935.194488522
2021-01-28,Paid Search,Desktop,2021,1,15341.103395262
2021-01-28,Paid Search,Mobile Web,2021,1,24518.129203165
2021-01-28,Paid Search,iOS,2021,1,6600.994652748
2021-01-28,Referral,Android,2021,1,13.665127106
2021-01-28,Referral,Desktop,2021,1,3468.798649577
2021-01-28,Referral,Mobile Web,2021,1,8855.424926687
2021-01-28,Social,Desktop,2021,1,324.979412654
2021-01-28,Social,Mobile Web,2021,1,737.327716754
2021-01-29,(Other),Android,2021,1,194206.880147802
2021-01-29,(Other),Desktop,2021,1,14609.479051084
2021-01-29,(Other),Mobile Web,2021,1,5394.736822836
2021-01-29,(Other),iOS,2021,1,11524.52876509
2021-01-29,Direct,Android,2021,1,130168.68130318
2021-01-29,Direct,Desktop,2021,1,19239.660115244
2021-01-29,Direct,Mobile Web,2021,1,37388.087008036
2021-01-29,Direct,iOS,2021,1,76533.636836093
2021-01-29,Display,Android,2021,1,2678.737140843
2021-01-29,Display,Desktop,2021,1,2398.125133273
2021-01-29,Display,Mobile Web,2021,1,3646.967719244
2021-01-29,Email,Android,2021,1,173.607435064
2021-01-29,Email,Desktop,2021,1,33.581110552
2021-01-29,Email,Mobile Web,2021,1,1
2021-01-29,Organic Search,Desktop,2021,1,52817.92407478
2021-01-29,Organic Search,Mobile Web,2021,1,91745.617797874
2021-01-29,Paid Search,Android,2021,1,44877.164387888
2021-01-29,Paid Search,Desktop,2021,1,19130.631557885
2021-01-29,Paid Search,Mobile Web,2021,1,20880.320964337
2021-01-29,Paid Search,iOS,2021,1,6552.429068012
2021-01-29,Referral,Android,2021,1,6.205421555
2021-01-29,Referral,Desktop,2021,1,4302.528756338
2021-01-29,Referral,Mobile Web,2021,1,8326.167853165
2021-01-29,Social,Desktop,2021,1,395.459654396
2021-01-29,Social,Mobile Web,2021,1,662.279060758
2021-01-30,(Other),Android,2021,1,199650.164671712
2021-01-30,(Other),Desktop,2021,1,10055.367041626
2021-01-30,(Other),Mobile Web,2021,1,4991.309891914
2021-01-30,(Other),iOS,2021,1,11719.644097753
2021-01-30,Direct,Android,2021,1,134822.925382669
2021-01-30,Direct,Desktop,2021,1,14855.930535282
2021-01-30,Direct,Mobile Web,2021,1,40877.472071781
2021-01-30,Direct,iOS,2021,1,80894.442128203
2021-01-30,Display,Android,2021,1,3793.693092407
2021-01-30,Display,Desktop,2021,1,1445.983535474
2021-01-30,Display,Mobile Web,2021,1,3391.895119672
2021-01-30,Email,Android,2021,1,265.116435102
2021-01-30,Email,Desktop,2021,1,16.644054564
2021-01-30,Email,Mobile Web,2021,1,10.400003057
2021-01-30,Organic Search,Desktop,2021,1,40358.642315492
2021-01-30,Organic Search,Mobile Web,2021,1,100661.183560387
2021-01-30,Paid Search,Android,2021,1,50276.831124416
2021-01-30,Paid Search,Desktop,2021,1,12218.080671598
2021-01-30,Paid Search,Mobile Web,2021,1,23716.720874377
2021-01-30,Paid Search,iOS,2021,1,6488.727155498
2021-01-30,Referral,Android,2021,1,12.42122396
2021-01-30,Referral,Desktop,2021,1,3300.788671613
2021-01-30,Referral,Mobile Web,2021,1,7296.561272378
2021-01-30,Social,Desktop,2021,1,535.920870952
2021-01-30,Social,Mobile Web,2021,1,817.563309856
2021-01-31,(Other),Android,2021,1,203806.462911225
2021-01-31,(Other),Desktop,2021,1,7950.827427017
2021-01-31,(Other),Mobile Web,2021,1,5101.768505985
2021-01-31,(Other),iOS,2021,1,12624.126652244
2021-01-31,Direct,Android,2021,1,137565.699651576
2021-01-31,Direct,Desktop,2021,1,13264.493964058
2021-01-31,Direct,Mobile Web,2021,1,39856.278874224
2021-01-31,Direct,iOS,2021,1,81674.11845601
2021-01-31,Display,Android,2021,1,3558.770107919
2021-01-31,Display,Desktop,2021,1,1847.798266672
2021-01-31,Display,Mobile Web,2021,1,3582.422018144
2021-01-31,Email,Android,2021,1,246.730310026
2021-01-31,Email,Desktop,2021,1,21.851932678
2021-01-31,Email,Mobile Web,2021,1,4.161013641
2021-01-31,Organic Search,Desktop,2021,1,37449.663091686
2021-01-31,Organic Search,Mobile Web,2021,1,103670.852469744
2021-01-31,Paid Search,Android,2021,1,50694.184970663
2021-01-31,Paid Search,Desktop,2021,1,12839.610323352
2021-01-31,Paid Search,Mobile Web,2021,1,25829.31366264
2021-01-31,Paid Search,iOS,2021,1,7524.92617313
2021-01-31,Referral,Android,2021,1,16.858595588
2021-01-31,Referral,Desktop,2021,1,2627.215395855
2021-01-31,Referral,Mobile Web,2021,1,7559.679513914
2021-01-31,Social,Desktop,2021,1,269.778729676
2021-01-31,Social,Mobile Web,2021,1,693.575467324
2021-02-01,(Other),Android,2021,2,206889.555218327
2021-02-01,(Other),Desktop,2021,2,14706.032487884
2021-02-01,(Other),Mobile Web,2021,2,5549.532929583
2021-02-01,(Other),iOS,2021,2,13503.87182527
2021-02-01,Direct,Android,2021,2,137824.395984485
2021-02-01,Direct,Desktop,2021,2,19870.666028008
2021-02-01,Direct,Mobile Web,2021,2,40842.532753346
2021-02-01,Direct,iOS,2021,2,83316.028107825
2021-02-01,Display,Android,2021,2,3923.960300459
2021-02-01,Display,Desktop,2021,2,3083.577823035
2021-02-01,Display,Mobile Web,2021,2,3555.772675771
2021-02-01,Email,Android,2021,2,314.923648913
2021-02-01,Email,Desktop,2021,2,8.38631036
2021-02-01,Organic Search,Desktop,2021,2,61102.27017313
2021-02-01,Organic Search,Mobile Web,2021,2,106699.867356981
2021-02-01,Paid Search,Android,2021,2,50139.525139431
2021-02-01,Paid Search,Desktop,2021,2,14451.194874894
2021-02-01,Paid Search,Mobile Web,2021,2,20254.641464496
2021-02-01,Paid Search,iOS,2021,2,6483.640625051
2021-02-01,Referral,Android,2021,2,38.269666231
2021-02-01,Referral,Desktop,2021,2,5169.583762703
2021-02-01,Referral,Mobile Web,2021,2,8783.310594227
2021-02-01,Social,Desktop,2021,2,806.25252307
2021-02-01,Social,Mobile Web,2021,2,540.154533071
2021-02-02,(Other),Android,2021,2,192278.661599095
2021-02-02,(Other),Desktop,2021,2,14422.10069921
2021-02-02,(Other),Mobile Web,2021,2,4391.794279352
2021-02-02,(Other),iOS,2021,2,11740.043753372
2021-02-02,Direct,Android,2021,2,127766.790592639
2021-02-02,Direct,Desktop,2021,2,21930.278969843
2021-02-02,Direct,Mobile Web,2021,2,39283.325114396
2021-02-02,Direct,iOS,2021,2,74377.04407766
2021-02-02,Display,Android,2021,2,4120.193606969
2021-02-02,Display,Desktop,2021,2,2213.629670227
2021-02-02,Display,Mobile Web,2021,2,3430.329537966
2021-02-02,Email,Android,2021,2,205.796667984
2021-02-02,Email,Desktop,2021,2,12.529707503
2021-02-02,Email,Mobile Web,2021,2,13.341782949
2021-02-02,Organic Search,Desktop,2021,2,60018.329842314
2021-02-02,Organic Search,Mobile Web,2021,2,97682.782137251
2021-02-02,Paid Search,Android,2021,2,46022.310493346
2021-02-02,Paid Search,Desktop,2021,2,13159.795403007
2021-02-02,Paid Search,Mobile Web,2021,2,18796.95971776
2021-02-02,Paid Search,iOS,2021,2,5409.276557323
2021-02-02,Referral,Android,2021,2,33.762854305
2021-02-02,Referral,Desktop,2021,2,5918.782040951
2021-02-02,Referral,Mobile Web,2021,2,8309.844170027
2021-02-02,Social,Desktop,2021,2,426.828179837
2021-02-02,Social,Mobile Web,2021,2,523.211106389
2021-02-03,(Other),Android,2021,2,194483.4228658
2021-02-03,(Other),Desktop,2021,2,13979.793902702
2021-02-03,(Other),Mobile Web,2021,2,5021.446270423
2021-02-03,(Other),iOS,2021,2,12183.858263658
2021-02-03,Direct,Android,2021,2,132302.087063921
2021-02-03,Direct,Desktop,2021,2,21424.383547505
2021-02-03,Direct,Mobile Web,2021,2,39832.080402641
