date,channel_grouping,platform,year,month,sumOfLeads,ad_id
2020-11-07,Direct,Desktop,2020,11,14009.21636,2866
2020-11-07,Direct,Mobile Web,2020,11,35855.93053,6588
2020-11-07,Direct,iOS,2020,11,84853.95821,13890
2020-11-07,Display,Desktop,2020,11,144.0784087,29
2020-11-07,Display,Mobile Web,2020,11,685.4537296,152
2020-11-07,Email,Android,2020,11,639.6112014,118
2020-11-07,Email,Desktop,2020,11,70.57085435,15
2020-11-07,Email,Mobile Web,2020,11,17.67100185,5
2020-11-07,Organic Search,Desktop,2020,11,45191.78584,8816
2020-11-07,Organic Search,Mobile Web,2020,11,96845.94025,16532
2020-11-07,Paid Search,Android,2020,11,47414.27941,8585
2020-11-07,Paid Search,Desktop,2020,11,7626.738279,1481
2020-11-07,Paid Search,Mobile Web,2020,11,16332.01699,3035
2020-11-07,Paid Search,iOS,2020,11,2166.580661,434
2020-11-07,Referral,Android,2020,11,7.219196484,3
2020-11-07,Referral,Desktop,2020,11,3580.132572,770
2020-11-07,Referral,Mobile Web,2020,11,10263.05068,1788
2020-11-07,Social,Desktop,2020,11,347.0600163,73
2020-11-07,Social,Mobile Web,2020,11,640.8834197,123
2020-11-08,(Other),Android,2020,11,154967.1922,25802
2020-11-08,(Other),Desktop,2020,11,10992.89622,2072
2020-11-08,(Other),Mobile Web,2020,11,8183.692887,1498
2020-11-08,(Other),iOS,2020,11,4358.853471,841
2020-11-08,Direct,Android,2020,11,110608.6023,18455
2020-11-08,Direct,Desktop,2020,11,13219.35387,2730
2020-11-08,Direct,Mobile Web,2020,11,36726.55986,6568
2020-11-08,Direct,iOS,2020,11,85288.84998,13730
2020-11-08,Display,Desktop,2020,11,150.2820196,32
2020-11-08,Display,Mobile Web,2020,11,819.9458016,167
2020-11-08,Email,Android,2020,11,317.7236213,79
2020-11-08,Email,Desktop,2020,11,80.77397503,18
2020-11-08,Email,Mobile Web,2020,11,16.51056651,4
2020-11-08,Organic Search,Desktop,2020,11,39109.88757,7656
2020-11-08,Organic Search,Mobile Web,2020,11,95548.93588,16380
2020-11-08,Paid Search,Android,2020,11,46729.35429,8329
2020-11-08,Paid Search,Desktop,2020,11,6182.256383,1215
2020-11-08,Paid Search,Mobile Web,2020,11,17020.60614,3038
2020-11-08,Paid Search,iOS,2020,11,2594.217733,532
2020-11-08,Referral,Android,2020,11,41.03156407,9
2020-11-08,Referral,Desktop,2020,11,3342.406859,728
2020-11-08,Referral,Mobile Web,2020,11,10545.01429,1801
2020-11-08,Social,Desktop,2020,11,224.2226448,54
2020-11-08,Social,Mobile Web,2020,11,490.9074884,111
2020-11-09,(Other),Android,2020,11,154072.1751,26527
2020-11-09,(Other),Desktop,2020,11,22103.8029,3898
2020-11-09,(Other),Mobile Web,2020,11,7896.969217,1545
2020-11-09,(Other),iOS,2020,11,4362.800487,824
2020-11-09,Direct,Android,2020,11,113257.3162,18673
2020-11-09,Direct,Desktop,2020,11,21781.99498,4369
2020-11-09,Direct,Mobile Web,2020,11,38444.42482,6819
2020-11-09,Direct,iOS,2020,11,83260.62639,13865
2020-11-09,Display,Desktop,2020,11,256.2263894,55
2020-11-09,Display,Mobile Web,2020,11,790.8216425,167
2020-11-09,Email,Android,2020,11,364.7505613,82
2020-11-09,Email,Desktop,2020,11,128.229535,27
2020-11-09,Email,Mobile Web,2020,11,26.2187432,6
2020-11-09,Organic Search,Desktop,2020,11,78433.49559,13871
2020-11-09,Organic Search,Mobile Web,2020,11,95476.78827,16352
2020-11-09,Paid Search,Android,2020,11,46600.24157,8252
2020-11-09,Paid Search,Desktop,2020,11,9756.313534,1931
2020-11-09,Paid Search,Mobile Web,2020,11,15385.14692,2901
2020-11-09,Paid Search,iOS,2020,11,2292.295183,454
2020-11-09,Referral,Android,2020,11,8,7
2020-11-09,Referral,Desktop,2020,11,5611.72726,1196
2020-11-09,Referral,Mobile Web,2020,11,13072.94743,2076
2020-11-09,Social,Desktop,2020,11,318.9201868,74
2020-11-09,Social,Mobile Web,2020,11,356.4586108,72
2020-11-10,(Other),Android,2020,11,147885.3098,25614
2020-11-10,(Other),Desktop,2020,11,21485.73374,3958
2020-11-10,(Other),Mobile Web,2020,11,7967.27843,1578
2020-11-10,(Other),iOS,2020,11,3636.86387,721
2020-11-10,Direct,Android,2020,11,108246.4313,18189
2020-11-10,Direct,Desktop,2020,11,20460.53561,4087
2020-11-10,Direct,Mobile Web,2020,11,37160.00128,6738
2020-11-10,Direct,iOS,2020,11,80442.47454,13311
2020-11-10,Display,Desktop,2020,11,237.1596356,51
2020-11-10,Display,Mobile Web,2020,11,932.5229489,196
2020-11-10,Email,Android,2020,11,425.3411674,88
2020-11-10,Email,Desktop,2020,11,85.02557799,17
2020-11-10,Email,Mobile Web,2020,11,87.10631727,16
2020-11-10,Organic Search,Desktop,2020,11,75333.58595,13888
2020-11-10,Organic Search,Mobile Web,2020,11,95254.50725,16234
2020-11-10,Paid Search,Android,2020,11,48410.1497,8170
2020-11-10,Paid Search,Desktop,2020,11,9673.511718,1909
2020-11-10,Paid Search,Mobile Web,2020,11,13734.07524,2622
2020-11-10,Paid Search,iOS,2020,11,2584.73697,486
2020-11-10,Referral,Android,2020,11,2,2
2020-11-10,Referral,Desktop,2020,11,6439.760854,1372
2020-11-10,Referral,Mobile Web,2020,11,12817.30427,2054
2020-11-10,Social,Desktop,2020,11,494.2891523,88
2020-11-10,Social,Mobile Web,2020,11,487.3344701,101
2020-11-11,(Other),Android,2020,11,145277.1506,24997
2020-11-11,(Other),Desktop,2020,11,18068.45609,3325
2020-11-11,(Other),Mobile Web,2020,11,7980.054956,1542
2020-11-11,(Other),iOS,2020,11,4023.976979,769
2020-11-11,Direct,Android,2020,11,106270.6268,17627
2020-11-11,Direct,Desktop,2020,11,18512.08535,3690
2020-11-11,Direct,Mobile Web,2020,11,35209.2314,6370
2020-11-11,Direct,iOS,2020,11,74667.58106,12607
2020-11-11,Display,Desktop,2020,11,131.7147926,29
2020-11-11,Display,Mobile Web,2020,11,1327.597889,275
2020-11-11,Email,Android,2020,11,410.1680292,83
2020-11-11,Email,Desktop,2020,11,137.3745728,28
2020-11-11,Email,Mobile Web,2020,11,26.98081056,7
2020-11-11,Organic Search,Desktop,2020,11,65686.13192,12480
2020-11-11,Organic Search,Mobile Web,2020,11,90117.38799,15550
2020-11-11,Paid Search,Android,2020,11,43882.63975,7901
2020-11-11,Paid Search,Desktop,2020,11,9833.657823,1921
2020-11-11,Paid Search,Mobile Web,2020,11,13762.09774,2766
2020-11-11,Paid Search,iOS,2020,11,2125.001992,408
2020-11-11,Referral,Android,2020,11,27.86935128,8
2020-11-11,Referral,Desktop,2020,11,4956.944096,1079
2020-11-11,Referral,Mobile Web,2020,11,12072.12905,2028
2020-11-11,Social,Desktop,2020,11,644.2804341,120
2020-11-11,Social,Mobile Web,2020,11,398.865852,79
2020-11-12,(Other),Android,2020,11,147293.2007,25505
2020-11-12,(Other),Desktop,2020,11,18364.67107,3272
2020-11-12,(Other),Mobile Web,2020,11,8471.643434,1608
2020-11-12,(Other),iOS,2020,11,3606.888655,681
2020-11-12,Direct,Android,2020,11,107312.2983,17783
2020-11-12,Direct,Desktop,2020,11,19712.20236,3928
2020-11-12,Direct,Mobile Web,2020,11,36694.62993,6695
2020-11-12,Direct,iOS,2020,11,77523.1644,13082
2020-11-12,Display,Desktop,2020,11,247.5660818,51
2020-11-12,Display,Mobile Web,2020,11,1340.636085,255
2020-11-12,Email,Android,2020,11,526.0778814,114
2020-11-12,Email,Desktop,2020,11,69.23573242,14
2020-11-12,Email,Mobile Web,2020,11,41.54262446,9
2020-11-12,Organic Search,Desktop,2020,11,70779.34044,13098
2020-11-12,Organic Search,Mobile Web,2020,11,89716.52971,15734
2020-11-12,Paid Search,Android,2020,11,45400.18657,8157
2020-11-12,Paid Search,Desktop,2020,11,10349.43269,1959
2020-11-12,Paid Search,Mobile Web,2020,11,14748.79448,2821
2020-11-12,Paid Search,iOS,2020,11,2810.590031,514
2020-11-12,Referral,Desktop,2020,11,4819.114773,1033
2020-11-12,Referral,Mobile Web,2020,11,10869.37728,1866
2020-11-12,Social,Desktop,2020,11,330.7896951,77
2020-11-12,Social,Mobile Web,2020,11,501.3247787,103
2020-11-13,(Other),Android,2020,11,173833.5094,28474
2020-11-13,(Other),Desktop,2020,11,15889.45116,2971
2020-11-13,(Other),Mobile Web,2020,11,8478.927407,1654
2020-11-13,(Other),iOS,2020,11,24070.31227,4301
2020-11-13,Direct,Android,2020,11,89930.003,15993
2020-11-13,Direct,Desktop,2020,11,16471.96765,3265
2020-11-13,Direct,Mobile Web,2020,11,35568.90293,6473
2020-11-13,Direct,iOS,2020,11,56857.89386,9957
2020-11-13,Display,Android,2020,11,140.7862498,30
2020-11-13,Display,Desktop,2020,11,344.6098175,68
2020-11-13,Display,Mobile Web,2020,11,1500.422115,299
2020-11-13,Email,Android,2020,11,432.7322987,86
2020-11-13,Email,Desktop,2020,11,96.63553709,16
2020-11-13,Email,Mobile Web,2020,11,38.49330891,4
2020-11-13,Organic Search,Android,2020,11,4.194581502,1
2020-11-13,Organic Search,Desktop,2020,11,61240.59267,11422
2020-11-13,Organic Search,Mobile Web,2020,11,86327.92603,15043
2020-11-13,Paid Search,Android,2020,11,43347.39268,7657
2020-11-13,Paid Search,Desktop,2020,11,9753.660949,1878
2020-11-13,Paid Search,Mobile Web,2020,11,17334.98966,3302
2020-11-13,Paid Search,iOS,2020,11,1718.831419,344
2020-11-13,Referral,Android,2020,11,38.27039036,12
2020-11-13,Referral,Desktop,2020,11,4038.448229,903
2020-11-13,Referral,Mobile Web,2020,11,9298.070995,1606
2020-11-13,Social,Desktop,2020,11,402.2311816,78
2020-11-13,Social,Mobile Web,2020,11,499.6281785,98
2020-11-14,(Other),Android,2020,11,184097.7118,30271
2020-11-14,(Other),Desktop,2020,11,12466.74582,2394
2020-11-14,(Other),Mobile Web,2020,11,7623.070528,1486
2020-11-14,(Other),iOS,2020,11,32301.64063,5787
2020-11-14,Direct,Android,2020,11,85497.90321,15276
2020-11-14,Direct,Desktop,2020,11,12232.00879,2476
2020-11-14,Direct,Mobile Web,2020,11,35520.07021,6569
2020-11-14,Direct,iOS,2020,11,53529.40637,9290
2020-11-14,Display,Android,2020,11,833.9972142,35
2020-11-14,Display,Desktop,2020,11,299.9596474,61
2020-11-14,Display,Mobile Web,2020,11,1912.051333,403
2020-11-14,Email,Android,2020,11,405.2025488,92
2020-11-14,Email,Desktop,2020,11,38.95583278,9
2020-11-14,Email,Mobile Web,2020,11,8.448598782,2
2020-11-14,Organic Search,Desktop,2020,11,38519.64628,7571
2020-11-14,Organic Search,Mobile Web,2020,11,91839.79869,16003
2020-11-14,Paid Search,Android,2020,11,42586.76854,7953
2020-11-14,Paid Search,Desktop,2020,11,8588.285745,1710
2020-11-14,Paid Search,Mobile Web,2020,11,20316.81955,3825
2020-11-14,Paid Search,iOS,2020,11,2452.549172,460
2020-11-14,Referral,Android,2020,11,34.01079296,5
2020-11-14,Referral,Desktop,2020,11,3315.795441,732
2020-11-14,Referral,Mobile Web,2020,11,9279.378646,1677
2020-11-14,Social,Desktop,2020,11,415.615845,82
2020-11-14,Social,Mobile Web,2020,11,471.2177568,99
2020-11-15,(Other),Android,2020,11,190226.9152,30947
2020-11-15,(Other),Desktop,2020,11,10448.31438,2050
2020-11-15,(Other),Mobile Web,2020,11,7203.683988,1428
2020-11-15,(Other),iOS,2020,11,34982.59783,6176
2020-11-15,Direct,Android,2020,11,97575.8801,16719
2020-11-15,Direct,Desktop,2020,11,14070.35888,2828
2020-11-15,Direct,Mobile Web,2020,11,39595.00878,7148
2020-11-15,Direct,iOS,2020,11,58394.4711,10053
2020-11-15,Display,Android,2020,11,290.3181073,72
2020-11-15,Display,Desktop,2020,11,137.1145818,30
2020-11-15,Display,Mobile Web,2020,11,1551.536227,320
2020-11-15,Email,Android,2020,11,501.4008982,88
2020-11-15,Email,Desktop,2020,11,38.04481335,8
2020-11-15,Email,Mobile Web,2020,11,38.97617186,9
2020-11-15,Organic Search,Desktop,2020,11,41815.50501,8096
2020-11-15,Organic Search,Mobile Web,2020,11,100381.6838,17353
2020-11-15,Paid Search,Android,2020,11,52077.97067,8401
2020-11-15,Paid Search,Desktop,2020,11,8872.134201,1775
2020-11-15,Paid Search,Mobile Web,2020,11,22333.53401,4136
2020-11-15,Paid Search,iOS,2020,11,2264.19247,441
2020-11-15,Referral,Desktop,2020,11,3682.552438,806
2020-11-15,Referral,Mobile Web,2020,11,9643.548572,1737
2020-11-15,Social,Desktop,2020,11,268.6534324,56
2020-11-15,Social,Mobile Web,2020,11,778.2184792,163
2020-11-16,(Other),Android,2020,11,185605.4295,30262
2020-11-16,(Other),Desktop,2020,11,19804.72355,3556
2020-11-16,(Other),Mobile Web,2020,11,7712.634603,1496
2020-11-16,(Other),iOS,2020,11,25513.81727,4671
2020-11-16,Direct,Android,2020,11,99113.99834,17306
2020-11-16,Direct,Desktop,2020,11,21452.7123,4363
2020-11-16,Direct,Mobile Web,2020,11,40091.97273,7194
2020-11-16,Direct,iOS,2020,11,63615.5054,10907
2020-11-16,Display,Android,2020,11,160.4994628,44
2020-11-16,Display,Desktop,2020,11,322.1721593,64
2020-11-16,Display,Mobile Web,2020,11,2359.555323,494
2020-11-16,Email,Android,2020,11,458.4717297,92
2020-11-16,Email,Desktop,2020,11,111.5578449,21
2020-11-16,Email,Mobile Web,2020,11,21.80506821,3
2020-11-16,Organic Search,Desktop,2020,11,74952.3737,13745
2020-11-16,Organic Search,Mobile Web,2020,11,94698.67361,16389
2020-11-16,Paid Search,Android,2020,11,54777.0922,8345
2020-11-16,Paid Search,Desktop,2020,11,13475.1705,2634
2020-11-16,Paid Search,Mobile Web,2020,11,21182.03746,3961
2020-11-16,Paid Search,iOS,2020,11,2807.174068,532
2020-11-16,Referral,Android,2020,11,22.74815582,3
2020-11-16,Referral,Desktop,2020,11,5131.045758,1112
2020-11-16,Referral,Mobile Web,2020,11,11278.41059,1907
2020-11-16,Social,Desktop,2020,11,350.2200982,70
2020-11-16,Social,Mobile Web,2020,11,730.1851697,147
2020-11-17,(Other),Android,2020,11,180717.975,29608
2020-11-17,(Other),Desktop,2020,11,18865.45213,3492
2020-11-17,(Other),Mobile Web,2020,11,8085.909411,1547
2020-11-17,(Other),iOS,2020,11,21495.62713,3994
2020-11-17,Direct,Android,2020,11,106218.3599,17175
2020-11-17,Direct,Desktop,2020,11,22380.51,4431
2020-11-17,Direct,Mobile Web,2020,11,40455.99391,7302
2020-11-17,Direct,iOS,2020,11,64132.35775,10898
2020-11-17,Display,Android,2020,11,142.6867879,28
2020-11-17,Display,Desktop,2020,11,355.8531352,74
2020-11-17,Display,Mobile Web,2020,11,2519.366387,539
2020-11-17,Email,Android,2020,11,527.2347534,107
2020-11-17,Email,Desktop,2020,11,115.3053037,24
2020-11-17,Email,Mobile Web,2020,11,16.44769906,3
2020-11-17,Organic Search,Desktop,2020,11,70267.07075,12998
2020-11-17,Organic Search,Mobile Web,2020,11,92905.28436,16069
2020-11-17,Paid Search,Android,2020,11,46248.86319,8184
2020-11-17,Paid Search,Desktop,2020,11,15358.06308,3035
2020-11-17,Paid Search,Mobile Web,2020,11,23110.73136,4261
2020-11-17,Paid Search,iOS,2020,11,2789.84235,542
2020-11-17,Referral,Android,2020,11,26.33437783,14
2020-11-17,Referral,Desktop,2020,11,5443.267767,1138
2020-11-17,Referral,Mobile Web,2020,11,11382.94366,1882
2020-11-17,Social,Desktop,2020,11,506.3213762,106
2020-11-17,Social,Mobile Web,2020,11,896.0584829,153
2020-11-18,(Other),Android,2020,11,180073.2625,28933
2020-11-18,(Other),Desktop,2020,11,19940.50872,3646
2020-11-18,(Other),Mobile Web,2020,11,6413.526819,1283
2020-11-18,(Other),iOS,2020,11,20947.60551,3856
2020-11-18,Direct,Android,2020,11,109878.2624,17511
2020-11-18,Direct,Desktop,2020,11,19936.03341,3947
2020-11-18,Direct,Mobile Web,2020,11,39077.0092,6982
2020-11-18,Direct,iOS,2020,11,68475.13105,11751
2020-11-18,Display,Android,2020,11,187.7635499,41
2020-11-18,Display,Desktop,2020,11,433.3625381,90
2020-11-18,Display,Mobile Web,2020,11,2491.462439,515
2020-11-18,Email,Android,2020,11,344.4456984,82
2020-11-18,Email,Desktop,2020,11,89.51932362,19
2020-11-18,Email,Mobile Web,2020,11,29.19012078,5
2020-11-18,Organic Search,Desktop,2020,11,69229.20449,12852
2020-11-18,Organic Search,Mobile Web,2020,11,95227.69815,16370
2020-11-18,Paid Search,Android,2020,11,52358.34128,8636
2020-11-18,Paid Search,Desktop,2020,11,16467.56138,3206
2020-11-18,Paid Search,Mobile Web,2020,11,23144.1574,4365
2020-11-18,Paid Search,iOS,2020,11,2630.056989,506
2020-11-18,Referral,Desktop,2020,11,5043.066273,1058
2020-11-18,Referral,Mobile Web,2020,11,12028.00566,1965
2020-11-18,Social,Desktop,2020,11,516.285654,107
2020-11-18,Social,Mobile Web,2020,11,479.4608848,121
2020-11-19,(Other),Android,2020,11,177394.7488,28619
2020-11-19,(Other),Desktop,2020,11,19834.17884,3748
2020-11-19,(Other),Mobile Web,2020,11,6741.532077,1337
2020-11-19,(Other),iOS,2020,11,20220.84747,3724
2020-11-19,Direct,Android,2020,11,108222.6354,17670
2020-11-19,Direct,Desktop,2020,11,19990.17962,3882
2020-11-19,Direct,Mobile Web,2020,11,39882.02875,7097
2020-11-19,Direct,iOS,2020,11,65452.70169,11317
2020-11-19,Display,Android,2020,11,116.9420507,27
2020-11-19,Display,Desktop,2020,11,490.6446425,106
2020-11-19,Display,Mobile Web,2020,11,2095.073708,422
2020-11-19,Email,Android,2020,11,362.1028346,79
2020-11-19,Email,Desktop,2020,11,43.95915582,10
2020-11-19,Email,Mobile Web,2020,11,4.111459278,1
2020-11-19,Organic Search,Desktop,2020,11,72526.76966,13615
2020-11-19,Organic Search,Mobile Web,2020,11,92014.69718,15983
2020-11-19,Paid Search,Android,2020,11,48446.69639,8491
2020-11-19,Paid Search,Desktop,2020,11,16988.63734,3326
2020-11-19,Paid Search,Mobile Web,2020,11,23294.32695,4297
2020-11-19,Paid Search,iOS,2020,11,2752.617672,549
2020-11-19,Referral,Android,2020,11,52.97129943,15
2020-11-19,Referral,Desktop,2020,11,5248.082651,1111
2020-11-19,Referral,Mobile Web,2020,11,11508.98191,1971
2020-11-19,Social,Desktop,2020,11,474.101607,106
2020-11-19,Social,Mobile Web,2020,11,848.5705436,154
2020-11-20,(Other),Android,2020,11,174715.5343,28711
2020-11-20,(Other),Desktop,2020,11,16984.88688,3215
2020-11-20,(Other),Mobile Web,2020,11,6694.969388,1315
2020-11-20,(Other),iOS,2020,11,19550.70207,3631
2020-11-20,Direct,Android,2020,11,105802.4369,17381
2020-11-20,Direct,Desktop,2020,11,19988.26479,4002
2020-11-20,Direct,Mobile Web,2020,11,38190.10933,6858
2020-11-20,Direct,iOS,2020,11,65407.01254,11147
2020-11-20,Display,Android,2020,11,140.1967891,28
2020-11-20,Display,Desktop,2020,11,428.620414,83
2020-11-20,Display,Mobile Web,2020,11,1849.501452,383
2020-11-20,Email,Android,2020,11,269.041156,62
2020-11-20,Email,Desktop,2020,11,72.18749788,17
2020-11-20,Email,Mobile Web,2020,11,129.8253215,14
2020-11-20,Organic Search,Android,2020,11,20.97290751,2
2020-11-20,Organic Search,Desktop,2020,11,62382.00206,11688
2020-11-20,Organic Search,Mobile Web,2020,11,90349.59868,15820
2020-11-20,Paid Search,Android,2020,11,57221.72866,8793
2020-11-20,Paid Search,Desktop,2020,11,16406.81974,3234
2020-11-20,Paid Search,Mobile Web,2020,11,22991.30634,4253
2020-11-20,Paid Search,iOS,2020,11,3283.399821,612
2020-11-20,Referral,Android,2020,11,8,8
2020-11-20,Referral,Desktop,2020,11,4696.216994,1031
2020-11-20,Referral,Mobile Web,2020,11,10900.35999,1919
2020-11-20,Social,Desktop,2020,11,434.2095207,95
2020-11-20,Social,Mobile Web,2020,11,1133.382157,136
2020-11-21,(Other),Android,2020,11,188160.5819,29683
2020-11-21,(Other),Desktop,2020,11,12402.17109,2442
2020-11-21,(Other),Mobile Web,2020,11,6568.453728,1283
2020-11-21,(Other),iOS,2020,11,21085.52856,3847
2020-11-21,Direct,Android,2020,11,116317.2596,18042
2020-11-21,Direct,Desktop,2020,11,15280.97623,3119
2020-11-21,Direct,Mobile Web,2020,11,39695.55546,7204
2020-11-21,Direct,iOS,2020,11,70553.8302,11997
2020-11-21,Display,Android,2020,11,119.8452816,28
2020-11-21,Display,Desktop,2020,11,266.1240364,60
2020-11-21,Display,Mobile Web,2020,11,1996.811164,422
2020-11-21,Email,Android,2020,11,460.2423867,95
2020-11-21,Email,Desktop,2020,11,50.81363962,15
2020-11-21,Email,Mobile Web,2020,11,26.94517136,6
2020-11-21,Organic Search,Desktop,2020,11,44126.58351,8557
2020-11-21,Organic Search,Mobile Web,2020,11,102221.9325,17507
2020-11-21,Paid Search,Android,2020,11,51623.88322,9224
2020-11-21,Paid Search,Desktop,2020,11,11711.17789,2318
2020-11-21,Paid Search,Mobile Web,2020,11,26136.877,4741
2020-11-21,Paid Search,iOS,2020,11,3235.112626,639
2020-11-21,Referral,Android,2020,11,9,8
2020-11-21,Referral,Desktop,2020,11,3364.627338,720
2020-11-21,Referral,Mobile Web,2020,11,9613.272826,1745
2020-11-21,Social,Desktop,2020,11,446.9872843,98
2020-11-21,Social,Mobile Web,2020,11,694.9858957,134
2020-11-22,(Other),Android,2020,11,180504.6272,29376
2020-11-22,(Other),Desktop,2020,11,8705.269305,1638
2020-11-22,(Other),Mobile Web,2020,11,6459.97929,1274
2020-11-22,(Other),iOS,2020,11,19276.863,3525
2020-11-22,Direct,Android,2020,11,111472.5065,18382
2020-11-22,Direct,Desktop,2020,11,15344.9846,3137
2020-11-22,Direct,Mobile Web,2020,11,39597.94102,7167
2020-11-22,Direct,iOS,2020,11,72715.11842,12179
2020-11-22,Display,Android,2020,11,188.7577108,43
2020-11-22,Display,Desktop,2020,11,104.8402457,23
2020-11-22,Display,Mobile Web,2020,11,1277.219891,271
2020-11-22,Email,Android,2020,11,376.507411,91
2020-11-22,Email,Desktop,2020,11,56.64297593,15
2020-11-22,Email,Mobile Web,2020,11,4.111459278,1
2020-11-22,Organic Search,Android,2020,11,10.389163,1
2020-11-22,Organic Search,Desktop,2020,11,40894.41997,7859
2020-11-22,Organic Search,Mobile Web,2020,11,98138.44771,16855
2020-11-22,Paid Search,Android,2020,11,53545.10926,9222
2020-11-22,Paid Search,Desktop,2020,11,11811.68734,2299
2020-11-22,Paid Search,Mobile Web,2020,11,27062.15865,4928
2020-11-22,Paid Search,iOS,2020,11,3613.613488,702
2020-11-22,Referral,Android,2020,11,4,4
2020-11-22,Referral,Desktop,2020,11,3359.535077,729
2020-11-22,Referral,Mobile Web,2020,11,11006.58264,1945
2020-11-22,Social,Desktop,2020,11,287.143061,60
2020-11-22,Social,Mobile Web,2020,11,686.2962629,145
2020-11-23,(Other),Android,2020,11,179150.3869,29001
2020-11-23,(Other),Desktop,2020,11,20668.25829,3798
2020-11-23,(Other),Mobile Web,2020,11,7785.572158,1530
2020-11-23,(Other),iOS,2020,11,21009.66023,3832
2020-11-23,Direct,Android,2020,11,123457.6218,18601
2020-11-23,Direct,Desktop,2020,11,23347.19239,4737
2020-11-23,Direct,Mobile Web,2020,11,41724.52589,7480
2020-11-23,Direct,iOS,2020,11,74754.20223,12605
2020-11-23,Display,Android,2020,11,87.12701889,19
2020-11-23,Display,Desktop,2020,11,445.7137375,89
2020-11-23,Display,Mobile Web,2020,11,1348.759159,287
2020-11-23,Email,Android,2020,11,439.9192316,89
2020-11-23,Email,Desktop,2020,11,103.1070593,21
2020-11-23,Email,Mobile Web,2020,11,1,1
2020-11-23,Organic Search,Android,2020,11,4.194581502,1
2020-11-23,Organic Search,Desktop,2020,11,76915.76736,13763
2020-11-23,Organic Search,Mobile Web,2020,11,97229.08479,16604
2020-11-23,Paid Search,Android,2020,11,52106.60079,8742
2020-11-23,Paid Search,Desktop,2020,11,19172.65549,3786
2020-11-23,Paid Search,Mobile Web,2020,11,25693.70764,4794
2020-11-23,Paid Search,iOS,2020,11,4241.959202,845
2020-11-23,Referral,Android,2020,11,32.4657436,6
2020-11-23,Referral,Desktop,2020,11,6006.974591,1255
2020-11-23,Referral,Mobile Web,2020,11,12166.52717,2053
2020-11-23,Social,Desktop,2020,11,461.5659603,108
2020-11-23,Social,Mobile Web,2020,11,834.418321,156
2020-11-24,(Other),Android,2020,11,178600.8879,28496
2020-11-24,(Other),Desktop,2020,11,18117.20816,3306
2020-11-24,(Other),Mobile Web,2020,11,6885.46864,1369
2020-11-24,(Other),iOS,2020,11,18619.89301,3463
2020-11-24,Direct,Android,2020,11,115216.9721,17905
2020-11-24,Direct,Desktop,2020,11,25271.07403,5128
2020-11-24,Direct,Mobile Web,2020,11,40655.54761,7187
2020-11-24,Direct,iOS,2020,11,69280.76268,11753
2020-11-24,Display,Android,2020,11,105.1306923,23
2020-11-24,Display,Desktop,2020,11,208.7767204,45
2020-11-24,Display,Mobile Web,2020,11,1119.463025,258
2020-11-24,Email,Android,2020,11,356.0335453,74
2020-11-24,Email,Desktop,2020,11,72.22134492,15
2020-11-24,Email,Mobile Web,2020,11,4.161013641,1
2020-11-24,Organic Search,Android,2020,11,16.77832601,2
2020-11-24,Organic Search,Desktop,2020,11,73121.52669,13482
2020-11-24,Organic Search,Mobile Web,2020,11,94854.5389,16403
2020-11-24,Paid Search,Android,2020,11,49338.22439,8710
2020-11-24,Paid Search,Desktop,2020,11,19487.66276,3838
2020-11-24,Paid Search,Mobile Web,2020,11,26112.851,4755
2020-11-24,Paid Search,iOS,2020,11,4114.93403,817
2020-11-24,Referral,Android,2020,11,115.0731168,7
2020-11-24,Referral,Desktop,2020,11,5561.746923,1183
2020-11-24,Referral,Mobile Web,2020,11,11494.07853,1942
2020-11-24,Social,Desktop,2020,11,333.3745183,77
2020-11-24,Social,Mobile Web,2020,11,719.9672852,143
2020-11-25,(Other),Android,2020,11,177444.5498,27792
2020-11-25,(Other),Desktop,2020,11,17021.05458,3156
2020-11-25,(Other),Mobile Web,2020,11,6742.754136,1333
2020-11-25,(Other),iOS,2020,11,15976.36598,2985
2020-11-25,Direct,Android,2020,11,110420.0754,17668
2020-11-25,Direct,Desktop,2020,11,44581.96972,9158
2020-11-25,Direct,Mobile Web,2020,11,37942.67269,6793
2020-11-25,Direct,iOS,2020,11,71168.93429,12178
2020-11-25,Display,Android,2020,11,61.1442637,18
2020-11-25,Display,Desktop,2020,11,145.8318557,33
2020-11-25,Display,Mobile Web,2020,11,1175.109294,253
2020-11-25,Email,Android,2020,11,342.6709393,75
2020-11-25,Email,Desktop,2020,11,109.886793,24
2020-11-25,Email,Mobile Web,2020,11,26.81700339,7
2020-11-25,Organic Search,Desktop,2020,11,64844.34667,12112
2020-11-25,Organic Search,Mobile Web,2020,11,89713.51368,15586
2020-11-25,Paid Search,Android,2020,11,47006.26792,8470
2020-11-25,Paid Search,Desktop,2020,11,19550.88237,3945
2020-11-25,Paid Search,Mobile Web,2020,11,26142.29157,4869
2020-11-25,Paid Search,iOS,2020,11,3610.867255,723
2020-11-25,Referral,Android,2020,11,4.215644035,1
2020-11-25,Referral,Desktop,2020,11,5414.78126,1175
2020-11-25,Referral,Mobile Web,2020,11,12571.34697,2107
2020-11-25,Social,Desktop,2020,11,404.5246372,86
2020-11-25,Social,Mobile Web,2020,11,721.4937121,145
2020-11-26,(Other),Android,2020,11,173384.3342,27706
2020-11-26,(Other),Desktop,2020,11,17628.66819,3268
2020-11-26,(Other),Mobile Web,2020,11,6484.826837,1312
